date,symbols,open,high,low,close,adj_close,bond_ret,volume,frequency,currency,author
6/20/2002,DGS3MO,,,,,1.73,-2.51E-06,,daily,USD,dzhang4@scu.edu
6/21/2002,DGS3MO,,,,,1.72,7.34E-05,,daily,USD,dzhang4@scu.edu
6/24/2002,DGS3MO,,,,,1.74,9.37E-05,,daily,USD,dzhang4@scu.edu
6/25/2002,DGS3MO,,,,,1.73,7.37E-05,,daily,USD,dzhang4@scu.edu
6/26/2002,DGS3MO,,,,,1.7,0.00012359,,daily,USD,dzhang4@scu.edu
6/27/2002,DGS3MO,,,,,1.7,4.74E-05,,daily,USD,dzhang4@scu.edu
6/28/2002,DGS3MO,,,,,1.7,4.74E-05,,daily,USD,dzhang4@scu.edu
7/1/2002,DGS3MO,,,,,1.72,9.21E-05,,daily,USD,dzhang4@scu.edu
7/2/2002,DGS3MO,,,,,1.72,4.80E-05,,daily,USD,dzhang4@scu.edu
7/3/2002,DGS3MO,,,,,1.72,4.80E-05,,daily,USD,dzhang4@scu.edu
7/5/2002,DGS3MO,,,,,1.72,9.60E-05,,daily,USD,dzhang4@scu.edu
7/8/2002,DGS3MO,,,,,1.73,1.19E-04,,daily,USD,dzhang4@scu.edu
7/9/2002,DGS3MO,,,,,1.72,7.34E-05,,daily,USD,dzhang4@scu.edu
7/10/2002,DGS3MO,,,,,1.72,4.80E-05,,daily,USD,dzhang4@scu.edu
7/11/2002,DGS3MO,,,,,1.72,4.80E-05,,daily,USD,dzhang4@scu.edu
7/12/2002,DGS3MO,,,,,1.71,7.31E-05,,daily,USD,dzhang4@scu.edu
7/15/2002,DGS3MO,,,,,1.72,1.18E-04,,daily,USD,dzhang4@scu.edu
7/16/2002,DGS3MO,,,,,1.72,4.80E-05,,daily,USD,dzhang4@scu.edu
7/17/2002,DGS3MO,,,,,1.72,4.80E-05,,daily,USD,dzhang4@scu.edu
7/18/2002,DGS3MO,,,,,1.72,4.80E-05,,daily,USD,dzhang4@scu.edu
7/19/2002,DGS3MO,,,,,1.71,7.31E-05,,daily,USD,dzhang4@scu.edu
7/22/2002,DGS3MO,,,,,1.7,1.68E-04,,daily,USD,dzhang4@scu.edu
7/23/2002,DGS3MO,,,,,1.7,4.74E-05,,daily,USD,dzhang4@scu.edu
7/24/2002,DGS3MO,,,,,1.69,7.25E-05,,daily,USD,dzhang4@scu.edu
7/25/2002,DGS3MO,,,,,1.7,2.20E-05,,daily,USD,dzhang4@scu.edu
7/26/2002,DGS3MO,,,,,1.69,7.25E-05,,daily,USD,dzhang4@scu.edu
7/29/2002,DGS3MO,,,,,1.72,6.61E-05,,daily,USD,dzhang4@scu.edu
7/30/2002,DGS3MO,,,,,1.72,4.80E-05,,daily,USD,dzhang4@scu.edu
7/31/2002,DGS3MO,,,,,1.71,7.31E-05,,daily,USD,dzhang4@scu.edu
8/1/2002,DGS3MO,,,,,1.68,0.000123026,,daily,USD,dzhang4@scu.edu
8/2/2002,DGS3MO,,,,,1.63,0.000172391,,daily,USD,dzhang4@scu.edu
8/5/2002,DGS3MO,,,,,1.64,1.11E-04,,daily,USD,dzhang4@scu.edu
8/6/2002,DGS3MO,,,,,1.65,2.06E-05,,daily,USD,dzhang4@scu.edu
8/7/2002,DGS3MO,,,,,1.59,0.000196644,,daily,USD,dzhang4@scu.edu
8/8/2002,DGS3MO,,,,,1.62,-3.10E-05,,daily,USD,dzhang4@scu.edu
8/9/2002,DGS3MO,,,,,1.62,4.52E-05,,daily,USD,dzhang4@scu.edu
8/12/2002,DGS3MO,,,,,1.68,-1.5061E-05,,daily,USD,dzhang4@scu.edu
8/13/2002,DGS3MO,,,,,1.63,0.000172391,,daily,USD,dzhang4@scu.edu
8/14/2002,DGS3MO,,,,,1.64,2.04E-05,,daily,USD,dzhang4@scu.edu
8/15/2002,DGS3MO,,,,,1.62,9.59E-05,,daily,USD,dzhang4@scu.edu
8/16/2002,DGS3MO,,,,,1.62,4.52E-05,,daily,USD,dzhang4@scu.edu
8/19/2002,DGS3MO,,,,,1.67,1.00E-05,,daily,USD,dzhang4@scu.edu
8/20/2002,DGS3MO,,,,,1.62,0.000172107,,daily,USD,dzhang4@scu.edu
8/21/2002,DGS3MO,,,,,1.63,2.01E-05,,daily,USD,dzhang4@scu.edu
8/22/2002,DGS3MO,,,,,1.65,-4.74E-06,,daily,USD,dzhang4@scu.edu
8/23/2002,DGS3MO,,,,,1.65,4.60E-05,,daily,USD,dzhang4@scu.edu
8/26/2002,DGS3MO,,,,,1.68,6.28E-05,,daily,USD,dzhang4@scu.edu
8/27/2002,DGS3MO,,,,,1.68,4.69E-05,,daily,USD,dzhang4@scu.edu
8/28/2002,DGS3MO,,,,,1.67,7.20E-05,,daily,USD,dzhang4@scu.edu
8/29/2002,DGS3MO,,,,,1.68,2.15E-05,,daily,USD,dzhang4@scu.edu
8/30/2002,DGS3MO,,,,,1.69,2.18E-05,,daily,USD,dzhang4@scu.edu
9/3/2002,DGS3MO,,,,,1.64,0.000314105,,daily,USD,dzhang4@scu.edu
9/4/2002,DGS3MO,,,,,1.63,7.08E-05,,daily,USD,dzhang4@scu.edu
9/5/2002,DGS3MO,,,,,1.61,9.57E-05,,daily,USD,dzhang4@scu.edu
9/6/2002,DGS3MO,,,,,1.66,-8.06E-05,,daily,USD,dzhang4@scu.edu
9/9/2002,DGS3MO,,,,,1.69,6.36E-05,,daily,USD,dzhang4@scu.edu
9/10/2002,DGS3MO,,,,,1.68,7.22E-05,,daily,USD,dzhang4@scu.edu
9/11/2002,DGS3MO,,,,,1.69,2.18E-05,,daily,USD,dzhang4@scu.edu
9/12/2002,DGS3MO,,,,,1.69,4.71E-05,,daily,USD,dzhang4@scu.edu
9/13/2002,DGS3MO,,,,,1.69,4.71E-05,,daily,USD,dzhang4@scu.edu
9/16/2002,DGS3MO,,,,,1.71,9.12E-05,,daily,USD,dzhang4@scu.edu
9/17/2002,DGS3MO,,,,,1.7,7.28E-05,,daily,USD,dzhang4@scu.edu
9/18/2002,DGS3MO,,,,,1.68,9.76E-05,,daily,USD,dzhang4@scu.edu
9/19/2002,DGS3MO,,,,,1.65,0.00012218,,daily,USD,dzhang4@scu.edu
9/20/2002,DGS3MO,,,,,1.65,4.60E-05,,daily,USD,dzhang4@scu.edu
9/23/2002,DGS3MO,,,,,1.65,1.38E-04,,daily,USD,dzhang4@scu.edu
9/24/2002,DGS3MO,,,,,1.65,4.60E-05,,daily,USD,dzhang4@scu.edu
9/25/2002,DGS3MO,,,,,1.66,2.09E-05,,daily,USD,dzhang4@scu.edu
9/26/2002,DGS3MO,,,,,1.65,7.14E-05,,daily,USD,dzhang4@scu.edu
9/27/2002,DGS3MO,,,,,1.63,9.62E-05,,daily,USD,dzhang4@scu.edu
9/30/2002,DGS3MO,,,,,1.57,0.000287003,,daily,USD,dzhang4@scu.edu
10/1/2002,DGS3MO,,,,,1.59,-6.41E-06,,daily,USD,dzhang4@scu.edu
10/2/2002,DGS3MO,,,,,1.58,6.94E-05,,daily,USD,dzhang4@scu.edu
10/3/2002,DGS3MO,,,,,1.57,6.92E-05,,daily,USD,dzhang4@scu.edu
10/4/2002,DGS3MO,,,,,1.61,-5.66E-05,,daily,USD,dzhang4@scu.edu
10/7/2002,DGS3MO,,,,,1.63,8.45E-05,,daily,USD,dzhang4@scu.edu
10/8/2002,DGS3MO,,,,,1.61,9.57E-05,,daily,USD,dzhang4@scu.edu
10/9/2002,DGS3MO,,,,,1.57,0.000145307,,daily,USD,dzhang4@scu.edu
10/10/2002,DGS3MO,,,,,1.58,1.87E-05,,daily,USD,dzhang4@scu.edu
10/11/2002,DGS3MO,,,,,1.58,4.41E-05,,daily,USD,dzhang4@scu.edu
10/15/2002,DGS3MO,,,,,1.68,-7.47397E-05,,daily,USD,dzhang4@scu.edu
10/16/2002,DGS3MO,,,,,1.66,9.71E-05,,daily,USD,dzhang4@scu.edu
10/17/2002,DGS3MO,,,,,1.67,2.12E-05,,daily,USD,dzhang4@scu.edu
10/18/2002,DGS3MO,,,,,1.67,4.66E-05,,daily,USD,dzhang4@scu.edu
10/21/2002,DGS3MO,,,,,1.71,3.93E-05,,daily,USD,dzhang4@scu.edu
10/22/2002,DGS3MO,,,,,1.69,9.79E-05,,daily,USD,dzhang4@scu.edu
10/23/2002,DGS3MO,,,,,1.68,7.22E-05,,daily,USD,dzhang4@scu.edu
10/24/2002,DGS3MO,,,,,1.65,0.00012218,,daily,USD,dzhang4@scu.edu
10/25/2002,DGS3MO,,,,,1.64,7.11E-05,,daily,USD,dzhang4@scu.edu
10/28/2002,DGS3MO,,,,,1.59,0.000262744,,daily,USD,dzhang4@scu.edu
10/29/2002,DGS3MO,,,,,1.51,0.000245141,,daily,USD,dzhang4@scu.edu
10/30/2002,DGS3MO,,,,,1.51,4.21E-05,,daily,USD,dzhang4@scu.edu
10/31/2002,DGS3MO,,,,,1.44,0.000217767,,daily,USD,dzhang4@scu.edu
11/1/2002,DGS3MO,,,,,1.43,6.52E-05,,daily,USD,dzhang4@scu.edu
11/4/2002,DGS3MO,,,,,1.43,1.20E-04,,daily,USD,dzhang4@scu.edu
11/5/2002,DGS3MO,,,,,1.42,6.50E-05,,daily,USD,dzhang4@scu.edu
11/6/2002,DGS3MO,,,,,1.23,0.000516277,,daily,USD,dzhang4@scu.edu
11/7/2002,DGS3MO,,,,,1.22,5.93E-05,,daily,USD,dzhang4@scu.edu
11/8/2002,DGS3MO,,,,,1.22,3.40E-05,,daily,USD,dzhang4@scu.edu
11/12/2002,DGS3MO,,,,,1.22,1.36E-04,,daily,USD,dzhang4@scu.edu
11/13/2002,DGS3MO,,,,,1.21,5.91E-05,,daily,USD,dzhang4@scu.edu
11/14/2002,DGS3MO,,,,,1.22,8.64E-06,,daily,USD,dzhang4@scu.edu
11/15/2002,DGS3MO,,,,,1.22,3.40E-05,,daily,USD,dzhang4@scu.edu
11/18/2002,DGS3MO,,,,,1.23,7.69E-05,,daily,USD,dzhang4@scu.edu
11/19/2002,DGS3MO,,,,,1.21,8.44E-05,,daily,USD,dzhang4@scu.edu
11/20/2002,DGS3MO,,,,,1.22,8.64E-06,,daily,USD,dzhang4@scu.edu
11/21/2002,DGS3MO,,,,,1.22,3.40E-05,,daily,USD,dzhang4@scu.edu
11/22/2002,DGS3MO,,,,,1.23,8.92E-06,,daily,USD,dzhang4@scu.edu
11/25/2002,DGS3MO,,,,,1.24,7.77E-05,,daily,USD,dzhang4@scu.edu
11/26/2002,DGS3MO,,,,,1.22,8.47E-05,,daily,USD,dzhang4@scu.edu
11/27/2002,DGS3MO,,,,,1.23,8.92E-06,,daily,USD,dzhang4@scu.edu
11/29/2002,DGS3MO,,,,,1.22,9.36E-05,,daily,USD,dzhang4@scu.edu
12/2/2002,DGS3MO,,,,,1.24,5.18E-05,,daily,USD,dzhang4@scu.edu
12/3/2002,DGS3MO,,,,,1.23,5.96E-05,,daily,USD,dzhang4@scu.edu
12/4/2002,DGS3MO,,,,,1.22,5.93E-05,,daily,USD,dzhang4@scu.edu
12/5/2002,DGS3MO,,,,,1.22,3.40E-05,,daily,USD,dzhang4@scu.edu
12/6/2002,DGS3MO,,,,,1.21,5.91E-05,,daily,USD,dzhang4@scu.edu
12/9/2002,DGS3MO,,,,,1.23,5.10E-05,,daily,USD,dzhang4@scu.edu
12/10/2002,DGS3MO,,,,,1.21,8.44E-05,,daily,USD,dzhang4@scu.edu
12/11/2002,DGS3MO,,,,,1.21,3.37E-05,,daily,USD,dzhang4@scu.edu
12/12/2002,DGS3MO,,,,,1.21,3.37E-05,,daily,USD,dzhang4@scu.edu
12/13/2002,DGS3MO,,,,,1.21,3.37E-05,,daily,USD,dzhang4@scu.edu
12/16/2002,DGS3MO,,,,,1.23,5.10E-05,,daily,USD,dzhang4@scu.edu
12/17/2002,DGS3MO,,,,,1.22,5.93E-05,,daily,USD,dzhang4@scu.edu
12/18/2002,DGS3MO,,,,,1.21,5.91E-05,,daily,USD,dzhang4@scu.edu
12/19/2002,DGS3MO,,,,,1.21,3.37E-05,,daily,USD,dzhang4@scu.edu
12/20/2002,DGS3MO,,,,,1.21,3.37E-05,,daily,USD,dzhang4@scu.edu
12/23/2002,DGS3MO,,,,,1.19,1.51E-04,,daily,USD,dzhang4@scu.edu
12/24/2002,DGS3MO,,,,,1.19,3.32E-05,,daily,USD,dzhang4@scu.edu
12/26/2002,DGS3MO,,,,,1.18,9.14E-05,,daily,USD,dzhang4@scu.edu
12/27/2002,DGS3MO,,,,,1.16,8.30E-05,,daily,USD,dzhang4@scu.edu
12/30/2002,DGS3MO,,,,,1.22,-5.34884E-05,,daily,USD,dzhang4@scu.edu
12/31/2002,DGS3MO,,,,,1.22,3.40E-05,,daily,USD,dzhang4@scu.edu
1/2/2003,DGS3MO,,,,,1.22,6.80E-05,,daily,USD,dzhang4@scu.edu
1/3/2003,DGS3MO,,,,,1.22,3.40E-05,,daily,USD,dzhang4@scu.edu
1/6/2003,DGS3MO,,,,,1.21,1.27E-04,,daily,USD,dzhang4@scu.edu
1/7/2003,DGS3MO,,,,,1.19,8.39E-05,,daily,USD,dzhang4@scu.edu
1/8/2003,DGS3MO,,,,,1.19,3.32E-05,,daily,USD,dzhang4@scu.edu
1/9/2003,DGS3MO,,,,,1.2,8.08E-06,,daily,USD,dzhang4@scu.edu
1/10/2003,DGS3MO,,,,,1.2,3.34E-05,,daily,USD,dzhang4@scu.edu
1/13/2003,DGS3MO,,,,,1.21,7.52E-05,,daily,USD,dzhang4@scu.edu
1/14/2003,DGS3MO,,,,,1.19,8.39E-05,,daily,USD,dzhang4@scu.edu
1/15/2003,DGS3MO,,,,,1.2,8.08E-06,,daily,USD,dzhang4@scu.edu
1/16/2003,DGS3MO,,,,,1.18,8.36E-05,,daily,USD,dzhang4@scu.edu
1/17/2003,DGS3MO,,,,,1.18,3.29E-05,,daily,USD,dzhang4@scu.edu
1/21/2003,DGS3MO,,,,,1.19,1.06E-04,,daily,USD,dzhang4@scu.edu
1/22/2003,DGS3MO,,,,,1.17,8.33E-05,,daily,USD,dzhang4@scu.edu
1/23/2003,DGS3MO,,,,,1.17,3.26E-05,,daily,USD,dzhang4@scu.edu
1/24/2003,DGS3MO,,,,,1.16,5.77E-05,,daily,USD,dzhang4@scu.edu
1/27/2003,DGS3MO,,,,,1.17,7.19E-05,,daily,USD,dzhang4@scu.edu
1/28/2003,DGS3MO,,,,,1.18,7.52E-06,,daily,USD,dzhang4@scu.edu
1/29/2003,DGS3MO,,,,,1.18,3.29E-05,,daily,USD,dzhang4@scu.edu
1/30/2003,DGS3MO,,,,,1.18,3.29E-05,,daily,USD,dzhang4@scu.edu
1/31/2003,DGS3MO,,,,,1.18,3.29E-05,,daily,USD,dzhang4@scu.edu
2/3/2003,DGS3MO,,,,,1.18,9.86E-05,,daily,USD,dzhang4@scu.edu
2/4/2003,DGS3MO,,,,,1.16,8.30E-05,,daily,USD,dzhang4@scu.edu
2/5/2003,DGS3MO,,,,,1.18,-1.78E-05,,daily,USD,dzhang4@scu.edu
2/6/2003,DGS3MO,,,,,1.17,5.79E-05,,daily,USD,dzhang4@scu.edu
2/7/2003,DGS3MO,,,,,1.17,3.26E-05,,daily,USD,dzhang4@scu.edu
2/10/2003,DGS3MO,,,,,1.17,9.78E-05,,daily,USD,dzhang4@scu.edu
2/11/2003,DGS3MO,,,,,1.18,7.52E-06,,daily,USD,dzhang4@scu.edu
2/12/2003,DGS3MO,,,,,1.18,3.29E-05,,daily,USD,dzhang4@scu.edu
2/13/2003,DGS3MO,,,,,1.17,5.79E-05,,daily,USD,dzhang4@scu.edu
2/14/2003,DGS3MO,,,,,1.18,7.52E-06,,daily,USD,dzhang4@scu.edu
2/18/2003,DGS3MO,,,,,1.19,1.06E-04,,daily,USD,dzhang4@scu.edu
2/19/2003,DGS3MO,,,,,1.18,5.82E-05,,daily,USD,dzhang4@scu.edu
2/20/2003,DGS3MO,,,,,1.19,7.80E-06,,daily,USD,dzhang4@scu.edu
2/21/2003,DGS3MO,,,,,1.19,3.32E-05,,daily,USD,dzhang4@scu.edu
2/24/2003,DGS3MO,,,,,1.21,4.93E-05,,daily,USD,dzhang4@scu.edu
2/25/2003,DGS3MO,,,,,1.2,5.88E-05,,daily,USD,dzhang4@scu.edu
2/26/2003,DGS3MO,,,,,1.21,8.36E-06,,daily,USD,dzhang4@scu.edu
2/27/2003,DGS3MO,,,,,1.21,3.37E-05,,daily,USD,dzhang4@scu.edu
2/28/2003,DGS3MO,,,,,1.2,5.88E-05,,daily,USD,dzhang4@scu.edu
3/3/2003,DGS3MO,,,,,1.2,1.00E-04,,daily,USD,dzhang4@scu.edu
3/4/2003,DGS3MO,,,,,1.19,5.85E-05,,daily,USD,dzhang4@scu.edu
3/5/2003,DGS3MO,,,,,1.18,5.82E-05,,daily,USD,dzhang4@scu.edu
3/6/2003,DGS3MO,,,,,1.18,3.29E-05,,daily,USD,dzhang4@scu.edu
3/7/2003,DGS3MO,,,,,1.12,0.000183319,,daily,USD,dzhang4@scu.edu
3/10/2003,DGS3MO,,,,,1.08,0.000193876,,daily,USD,dzhang4@scu.edu
3/11/2003,DGS3MO,,,,,1.1,-2.01E-05,,daily,USD,dzhang4@scu.edu
3/12/2003,DGS3MO,,,,,1.1,3.06E-05,,daily,USD,dzhang4@scu.edu
3/13/2003,DGS3MO,,,,,1.12,-1.95E-05,,daily,USD,dzhang4@scu.edu
3/14/2003,DGS3MO,,,,,1.13,6.13E-06,,daily,USD,dzhang4@scu.edu
3/17/2003,DGS3MO,,,,,1.15,4.43E-05,,daily,USD,dzhang4@scu.edu
3/18/2003,DGS3MO,,,,,1.14,5.71E-05,,daily,USD,dzhang4@scu.edu
3/19/2003,DGS3MO,,,,,1.16,-1.84E-05,,daily,USD,dzhang4@scu.edu
3/20/2003,DGS3MO,,,,,1.17,7.24E-06,,daily,USD,dzhang4@scu.edu
3/21/2003,DGS3MO,,,,,1.18,7.52E-06,,daily,USD,dzhang4@scu.edu
3/24/2003,DGS3MO,,,,,1.17,1.24E-04,,daily,USD,dzhang4@scu.edu
3/25/2003,DGS3MO,,,,,1.18,7.52E-06,,daily,USD,dzhang4@scu.edu
3/26/2003,DGS3MO,,,,,1.18,3.29E-05,,daily,USD,dzhang4@scu.edu
3/27/2003,DGS3MO,,,,,1.16,8.30E-05,,daily,USD,dzhang4@scu.edu
3/28/2003,DGS3MO,,,,,1.14,8.25E-05,,daily,USD,dzhang4@scu.edu
3/31/2003,DGS3MO,,,,,1.14,9.53E-05,,daily,USD,dzhang4@scu.edu
4/1/2003,DGS3MO,,,,,1.12,8.19E-05,,daily,USD,dzhang4@scu.edu
4/2/2003,DGS3MO,,,,,1.13,6.13E-06,,daily,USD,dzhang4@scu.edu
4/3/2003,DGS3MO,,,,,1.11,8.16E-05,,daily,USD,dzhang4@scu.edu
4/4/2003,DGS3MO,,,,,1.11,3.09E-05,,daily,USD,dzhang4@scu.edu
4/7/2003,DGS3MO,,,,,1.17,-5.766E-05,,daily,USD,dzhang4@scu.edu
4/8/2003,DGS3MO,,,,,1.15,8.27E-05,,daily,USD,dzhang4@scu.edu
4/9/2003,DGS3MO,,,,,1.13,8.22E-05,,daily,USD,dzhang4@scu.edu
4/10/2003,DGS3MO,,,,,1.14,6.41E-06,,daily,USD,dzhang4@scu.edu
4/11/2003,DGS3MO,,,,,1.17,-4.35E-05,,daily,USD,dzhang4@scu.edu
4/14/2003,DGS3MO,,,,,1.2,2.26E-05,,daily,USD,dzhang4@scu.edu
4/15/2003,DGS3MO,,,,,1.18,8.36E-05,,daily,USD,dzhang4@scu.edu
4/16/2003,DGS3MO,,,,,1.17,5.79E-05,,daily,USD,dzhang4@scu.edu
4/17/2003,DGS3MO,,,,,1.18,7.52E-06,,daily,USD,dzhang4@scu.edu
4/21/2003,DGS3MO,,,,,1.18,1.31E-04,,daily,USD,dzhang4@scu.edu
4/22/2003,DGS3MO,,,,,1.18,3.29E-05,,daily,USD,dzhang4@scu.edu
4/23/2003,DGS3MO,,,,,1.17,5.79E-05,,daily,USD,dzhang4@scu.edu
4/24/2003,DGS3MO,,,,,1.15,8.27E-05,,daily,USD,dzhang4@scu.edu
4/25/2003,DGS3MO,,,,,1.14,5.71E-05,,daily,USD,dzhang4@scu.edu
4/28/2003,DGS3MO,,,,,1.14,9.53E-05,,daily,USD,dzhang4@scu.edu
4/29/2003,DGS3MO,,,,,1.15,6.69E-06,,daily,USD,dzhang4@scu.edu
4/30/2003,DGS3MO,,,,,1.13,8.22E-05,,daily,USD,dzhang4@scu.edu
5/1/2003,DGS3MO,,,,,1.1,0.00010669,,daily,USD,dzhang4@scu.edu
5/2/2003,DGS3MO,,,,,1.12,-1.95E-05,,daily,USD,dzhang4@scu.edu
5/5/2003,DGS3MO,,,,,1.13,6.85E-05,,daily,USD,dzhang4@scu.edu
5/6/2003,DGS3MO,,,,,1.1,0.00010669,,daily,USD,dzhang4@scu.edu
5/7/2003,DGS3MO,,,,,1.11,5.57E-06,,daily,USD,dzhang4@scu.edu
5/8/2003,DGS3MO,,,,,1.09,8.11E-05,,daily,USD,dzhang4@scu.edu
5/9/2003,DGS3MO,,,,,1.11,-1.98E-05,,daily,USD,dzhang4@scu.edu
5/12/2003,DGS3MO,,,,,1.1,1.18E-04,,daily,USD,dzhang4@scu.edu
5/13/2003,DGS3MO,,,,,1.09,5.57E-05,,daily,USD,dzhang4@scu.edu
5/14/2003,DGS3MO,,,,,1.06,0.000105565,,daily,USD,dzhang4@scu.edu
5/15/2003,DGS3MO,,,,,1.06,2.95E-05,,daily,USD,dzhang4@scu.edu
5/16/2003,DGS3MO,,,,,1.05,5.46E-05,,daily,USD,dzhang4@scu.edu
5/19/2003,DGS3MO,,,,,1.05,8.77E-05,,daily,USD,dzhang4@scu.edu
5/20/2003,DGS3MO,,,,,1.04,5.43E-05,,daily,USD,dzhang4@scu.edu
5/21/2003,DGS3MO,,,,,1.06,-2.12E-05,,daily,USD,dzhang4@scu.edu
5/22/2003,DGS3MO,,,,,1.08,-2.06E-05,,daily,USD,dzhang4@scu.edu
5/23/2003,DGS3MO,,,,,1.08,3.01E-05,,daily,USD,dzhang4@scu.edu
5/27/2003,DGS3MO,,,,,1.09,9.53E-05,,daily,USD,dzhang4@scu.edu
5/28/2003,DGS3MO,,,,,1.12,-4.48E-05,,daily,USD,dzhang4@scu.edu
5/29/2003,DGS3MO,,,,,1.1,8.13E-05,,daily,USD,dzhang4@scu.edu
5/30/2003,DGS3MO,,,,,1.11,5.57E-06,,daily,USD,dzhang4@scu.edu
6/2/2003,DGS3MO,,,,,1.14,1.75E-05,,daily,USD,dzhang4@scu.edu
6/3/2003,DGS3MO,,,,,1.08,0.000182186,,daily,USD,dzhang4@scu.edu
6/4/2003,DGS3MO,,,,,1.05,0.000105284,,daily,USD,dzhang4@scu.edu
6/5/2003,DGS3MO,,,,,1.04,5.43E-05,,daily,USD,dzhang4@scu.edu
6/6/2003,DGS3MO,,,,,1.05,3.90E-06,,daily,USD,dzhang4@scu.edu
6/9/2003,DGS3MO,,,,,1.03,1.38E-04,,daily,USD,dzhang4@scu.edu
6/10/2003,DGS3MO,,,,,0.97,0.000179072,,daily,USD,dzhang4@scu.edu
6/11/2003,DGS3MO,,,,,0.94,0.000102192,,daily,USD,dzhang4@scu.edu
6/12/2003,DGS3MO,,,,,0.92,7.63E-05,,daily,USD,dzhang4@scu.edu
6/13/2003,DGS3MO,,,,,0.86,0.00017596,,daily,USD,dzhang4@scu.edu
6/16/2003,DGS3MO,,,,,0.87,4.68E-05,,daily,USD,dzhang4@scu.edu
6/17/2003,DGS3MO,,,,,0.9,-5.09E-05,,daily,USD,dzhang4@scu.edu
6/18/2003,DGS3MO,,,,,0.89,5.01E-05,,daily,USD,dzhang4@scu.edu
6/19/2003,DGS3MO,,,,,0.81,0.000225223,,daily,USD,dzhang4@scu.edu
6/20/2003,DGS3MO,,,,,0.83,-2.76E-05,,daily,USD,dzhang4@scu.edu
6/23/2003,DGS3MO,,,,,0.85,1.92E-05,,daily,USD,dzhang4@scu.edu
6/24/2003,DGS3MO,,,,,0.83,7.38E-05,,daily,USD,dzhang4@scu.edu
6/25/2003,DGS3MO,,,,,0.92,-0.000202364,,daily,USD,dzhang4@scu.edu
6/26/2003,DGS3MO,,,,,0.91,5.07E-05,,daily,USD,dzhang4@scu.edu
6/27/2003,DGS3MO,,,,,0.87,0.000125563,,daily,USD,dzhang4@scu.edu
6/30/2003,DGS3MO,,,,,0.9,-2.51E-06,,daily,USD,dzhang4@scu.edu
7/1/2003,DGS3MO,,,,,0.89,5.01E-05,,daily,USD,dzhang4@scu.edu
7/2/2003,DGS3MO,,,,,0.87,7.49E-05,,daily,USD,dzhang4@scu.edu
7/3/2003,DGS3MO,,,,,0.87,2.42E-05,,daily,USD,dzhang4@scu.edu
7/7/2003,DGS3MO,,,,,0.92,-2.83951E-05,,daily,USD,dzhang4@scu.edu
7/8/2003,DGS3MO,,,,,0.92,2.56E-05,,daily,USD,dzhang4@scu.edu
7/9/2003,DGS3MO,,,,,0.9,7.57E-05,,daily,USD,dzhang4@scu.edu
7/10/2003,DGS3MO,,,,,0.89,5.01E-05,,daily,USD,dzhang4@scu.edu
7/11/2003,DGS3MO,,,,,0.89,2.48E-05,,daily,USD,dzhang4@scu.edu
7/14/2003,DGS3MO,,,,,0.91,2.42E-05,,daily,USD,dzhang4@scu.edu
7/15/2003,DGS3MO,,,,,0.92,2.78E-07,,daily,USD,dzhang4@scu.edu
7/16/2003,DGS3MO,,,,,0.91,5.07E-05,,daily,USD,dzhang4@scu.edu
7/17/2003,DGS3MO,,,,,0.9,5.04E-05,,daily,USD,dzhang4@scu.edu
7/18/2003,DGS3MO,,,,,0.91,-5.29E-17,,daily,USD,dzhang4@scu.edu
7/21/2003,DGS3MO,,,,,0.93,2.59E-05,,daily,USD,dzhang4@scu.edu
7/22/2003,DGS3MO,,,,,0.93,2.59E-05,,daily,USD,dzhang4@scu.edu
7/23/2003,DGS3MO,,,,,0.93,2.59E-05,,daily,USD,dzhang4@scu.edu
7/24/2003,DGS3MO,,,,,0.93,2.59E-05,,daily,USD,dzhang4@scu.edu
7/25/2003,DGS3MO,,,,,0.93,2.59E-05,,daily,USD,dzhang4@scu.edu
7/28/2003,DGS3MO,,,,,0.97,-2.26E-05,,daily,USD,dzhang4@scu.edu
7/29/2003,DGS3MO,,,,,0.99,-2.31E-05,,daily,USD,dzhang4@scu.edu
7/30/2003,DGS3MO,,,,,0.98,5.26E-05,,daily,USD,dzhang4@scu.edu
7/31/2003,DGS3MO,,,,,0.96,7.74E-05,,daily,USD,dzhang4@scu.edu
8/1/2003,DGS3MO,,,,,0.95,5.18E-05,,daily,USD,dzhang4@scu.edu
8/4/2003,DGS3MO,,,,,0.97,2.92E-05,,daily,USD,dzhang4@scu.edu
8/5/2003,DGS3MO,,,,,0.96,5.21E-05,,daily,USD,dzhang4@scu.edu
8/6/2003,DGS3MO,,,,,0.95,5.18E-05,,daily,USD,dzhang4@scu.edu
8/7/2003,DGS3MO,,,,,0.95,2.65E-05,,daily,USD,dzhang4@scu.edu
8/8/2003,DGS3MO,,,,,0.96,1.39E-06,,daily,USD,dzhang4@scu.edu
8/11/2003,DGS3MO,,,,,0.96,8.02E-05,,daily,USD,dzhang4@scu.edu
8/12/2003,DGS3MO,,,,,0.95,5.18E-05,,daily,USD,dzhang4@scu.edu
8/13/2003,DGS3MO,,,,,0.96,1.39E-06,,daily,USD,dzhang4@scu.edu
8/14/2003,DGS3MO,,,,,0.96,2.67E-05,,daily,USD,dzhang4@scu.edu
8/15/2003,DGS3MO,,,,,0.95,5.18E-05,,daily,USD,dzhang4@scu.edu
