date,symbols,open,high,low,close,adj_close,volume,frequency,currency,author
1/10/02,GC,0,0,0,0,286.90,0,daily,USD,rmdavis@scu.edu
1/11/02,GC,0,0,0,0,285.80,0,daily,USD,rmdavis@scu.edu
1/14/02,GC,0,0,0,0,286.40,0,daily,USD,rmdavis@scu.edu
1/15/02,GC,0,0,0,0,284.20,0,daily,USD,rmdavis@scu.edu
1/16/02,GC,0,0,0,0,284.60,0,daily,USD,rmdavis@scu.edu
1/17/02,GC,0,0,0,0,285.00,0,daily,USD,rmdavis@scu.edu
1/18/02,GC,0,0,0,0,283.20,0,daily,USD,rmdavis@scu.edu
1/21/02,GC,0,0,0,0,282.30,0,daily,USD,rmdavis@scu.edu
1/22/02,GC,0,0,0,0,282.10,0,daily,USD,rmdavis@scu.edu
1/23/02,GC,0,0,0,0,280.80,0,daily,USD,rmdavis@scu.edu
1/24/02,GC,0,0,0,0,279.20,0,daily,USD,rmdavis@scu.edu
1/25/02,GC,0,0,0,0,279.00,0,daily,USD,rmdavis@scu.edu
1/28/02,GC,0,0,0,0,279.10,0,daily,USD,rmdavis@scu.edu
1/29/02,GC,0,0,0,0,277.90,0,daily,USD,rmdavis@scu.edu
1/30/02,GC,0,0,0,0,281.50,0,daily,USD,rmdavis@scu.edu
1/31/02,GC,0,0,0,0,282.30,0,daily,USD,rmdavis@scu.edu
2/1/02,GC,0,0,0,0,283.90,0,daily,USD,rmdavis@scu.edu
2/4/02,GC,0,0,0,0,287.40,0,daily,USD,rmdavis@scu.edu
2/5/02,GC,0,0,0,0,292.00,0,daily,USD,rmdavis@scu.edu
2/6/02,GC,0,0,0,0,299.50,0,daily,USD,rmdavis@scu.edu
2/7/02,GC,0,0,0,0,299.50,0,daily,USD,rmdavis@scu.edu
2/8/02,GC,0,0,0,0,304.30,0,daily,USD,rmdavis@scu.edu
2/11/02,GC,0,0,0,0,297.80,0,daily,USD,rmdavis@scu.edu
2/12/02,GC,0,0,0,0,298.90,0,daily,USD,rmdavis@scu.edu
2/13/02,GC,0,0,0,0,297.40,0,daily,USD,rmdavis@scu.edu
2/14/02,GC,0,0,0,0,299.00,0,daily,USD,rmdavis@scu.edu
2/15/02,GC,0,0,0,0,299.90,0,daily,USD,rmdavis@scu.edu
2/18/02,GC,0,0,0,0,297.40,0,daily,USD,rmdavis@scu.edu
2/19/02,GC,0,0,0,0,296.50,0,daily,USD,rmdavis@scu.edu
2/20/02,GC,0,0,0,0,291.30,0,daily,USD,rmdavis@scu.edu
2/21/02,GC,0,0,0,0,292.20,0,daily,USD,rmdavis@scu.edu
2/22/02,GC,0,0,0,0,292.80,0,daily,USD,rmdavis@scu.edu
2/25/02,GC,0,0,0,0,292.00,0,daily,USD,rmdavis@scu.edu
2/26/02,GC,0,0,0,0,294.20,0,daily,USD,rmdavis@scu.edu
2/27/02,GC,0,0,0,0,297.40,0,daily,USD,rmdavis@scu.edu
2/28/02,GC,0,0,0,0,296.90,0,daily,USD,rmdavis@scu.edu
3/1/02,GC,0,0,0,0,295.40,0,daily,USD,rmdavis@scu.edu
3/4/02,GC,0,0,0,0,297.40,0,daily,USD,rmdavis@scu.edu
3/5/02,GC,0,0,0,0,297.80,0,daily,USD,rmdavis@scu.edu
3/6/02,GC,0,0,0,0,292.70,0,daily,USD,rmdavis@scu.edu
3/7/02,GC,0,0,0,0,291.00,0,daily,USD,rmdavis@scu.edu
3/8/02,GC,0,0,0,0,289.20,0,daily,USD,rmdavis@scu.edu
3/11/02,GC,0,0,0,0,291.20,0,daily,USD,rmdavis@scu.edu
3/12/02,GC,0,0,0,0,293.60,0,daily,USD,rmdavis@scu.edu
3/13/02,GC,0,0,0,0,293.20,0,daily,USD,rmdavis@scu.edu
3/14/02,GC,0,0,0,0,291.20,0,daily,USD,rmdavis@scu.edu
3/15/02,GC,0,0,0,0,290.30,0,daily,USD,rmdavis@scu.edu
3/18/02,GC,0,0,0,0,292.10,0,daily,USD,rmdavis@scu.edu
3/19/02,GC,0,0,0,0,293.10,0,daily,USD,rmdavis@scu.edu
3/20/02,GC,0,0,0,0,291.90,0,daily,USD,rmdavis@scu.edu
3/21/02,GC,0,0,0,0,292.80,0,daily,USD,rmdavis@scu.edu
3/22/02,GC,0,0,0,0,294.30,0,daily,USD,rmdavis@scu.edu
3/25/02,GC,0,0,0,0,297.70,0,daily,USD,rmdavis@scu.edu
3/26/02,GC,0,0,0,0,296.10,0,daily,USD,rmdavis@scu.edu
3/27/02,GC,0,0,0,0,299.00,0,daily,USD,rmdavis@scu.edu
3/28/02,GC,0,0,0,0,301.40,0,daily,USD,rmdavis@scu.edu
3/29/02,GC,0,0,0,0,301.40,0,daily,USD,rmdavis@scu.edu
4/1/02,GC,0,0,0,0,301.40,0,daily,USD,rmdavis@scu.edu
4/2/02,GC,0,0,0,0,304.00,0,daily,USD,rmdavis@scu.edu
4/3/02,GC,0,0,0,0,303.80,0,daily,USD,rmdavis@scu.edu
4/4/02,GC,0,0,0,0,301.70,0,daily,USD,rmdavis@scu.edu
4/5/02,GC,0,0,0,0,301.00,0,daily,USD,rmdavis@scu.edu
4/8/02,GC,0,0,0,0,300.50,0,daily,USD,rmdavis@scu.edu
4/9/02,GC,0,0,0,0,298.70,0,daily,USD,rmdavis@scu.edu
4/10/02,GC,0,0,0,0,298.00,0,daily,USD,rmdavis@scu.edu
4/11/02,GC,0,0,0,0,301.30,0,daily,USD,rmdavis@scu.edu
4/12/02,GC,0,0,0,0,300.40,0,daily,USD,rmdavis@scu.edu
4/15/02,GC,0,0,0,0,300.10,0,daily,USD,rmdavis@scu.edu
4/16/02,GC,0,0,0,0,297.80,0,daily,USD,rmdavis@scu.edu
4/17/02,GC,0,0,0,0,300.90,0,daily,USD,rmdavis@scu.edu
4/18/02,GC,0,0,0,0,304.30,0,daily,USD,rmdavis@scu.edu
4/19/02,GC,0,0,0,0,301.80,0,daily,USD,rmdavis@scu.edu
4/22/02,GC,0,0,0,0,303.70,0,daily,USD,rmdavis@scu.edu
4/23/02,GC,0,0,0,0,302.70,0,daily,USD,rmdavis@scu.edu
4/24/02,GC,0,0,0,0,304.20,0,daily,USD,rmdavis@scu.edu
4/25/02,GC,0,0,0,0,307.30,0,daily,USD,rmdavis@scu.edu
4/26/02,GC,0,0,0,0,306.60,0,daily,USD,rmdavis@scu.edu
4/29/02,GC,0,0,0,0,309.70,0,daily,USD,rmdavis@scu.edu
4/30/02,GC,0,0,0,0,308.20,0,daily,USD,rmdavis@scu.edu
5/1/02,GC,0,0,0,0,308.40,0,daily,USD,rmdavis@scu.edu
5/2/02,GC,0,0,0,0,307.60,0,daily,USD,rmdavis@scu.edu
5/3/02,GC,0,0,0,0,310.50,0,daily,USD,rmdavis@scu.edu
5/6/02,GC,0,0,0,0,310.50,0,daily,USD,rmdavis@scu.edu
5/7/02,GC,0,0,0,0,312.00,0,daily,USD,rmdavis@scu.edu
5/8/02,GC,0,0,0,0,310.50,0,daily,USD,rmdavis@scu.edu
5/9/02,GC,0,0,0,0,308.90,0,daily,USD,rmdavis@scu.edu
5/10/02,GC,0,0,0,0,311.20,0,daily,USD,rmdavis@scu.edu
5/13/02,GC,0,0,0,0,310.80,0,daily,USD,rmdavis@scu.edu
5/14/02,GC,0,0,0,0,308.40,0,daily,USD,rmdavis@scu.edu
5/15/02,GC,0,0,0,0,308.30,0,daily,USD,rmdavis@scu.edu
5/16/02,GC,0,0,0,0,310.10,0,daily,USD,rmdavis@scu.edu
5/17/02,GC,0,0,0,0,310.60,0,daily,USD,rmdavis@scu.edu
5/20/02,GC,0,0,0,0,311.50,0,daily,USD,rmdavis@scu.edu
5/21/02,GC,0,0,0,0,315.20,0,daily,USD,rmdavis@scu.edu
5/22/02,GC,0,0,0,0,317.10,0,daily,USD,rmdavis@scu.edu
5/23/02,GC,0,0,0,0,317.20,0,daily,USD,rmdavis@scu.edu
5/24/02,GC,0,0,0,0,321.00,0,daily,USD,rmdavis@scu.edu
5/27/02,GC,0,0,0,0,320.10,0,daily,USD,rmdavis@scu.edu
5/28/02,GC,0,0,0,0,320.20,0,daily,USD,rmdavis@scu.edu
5/29/02,GC,0,0,0,0,327.10,0,daily,USD,rmdavis@scu.edu
5/30/02,GC,0,0,0,0,326.00,0,daily,USD,rmdavis@scu.edu
5/31/02,GC,0,0,0,0,326.60,0,daily,USD,rmdavis@scu.edu
6/3/02,GC,0,0,0,0,326.60,0,daily,USD,rmdavis@scu.edu
6/4/02,GC,0,0,0,0,326.60,0,daily,USD,rmdavis@scu.edu
6/5/02,GC,0,0,0,0,322.00,0,daily,USD,rmdavis@scu.edu
6/6/02,GC,0,0,0,0,324.10,0,daily,USD,rmdavis@scu.edu
6/7/02,GC,0,0,0,0,326.40,0,daily,USD,rmdavis@scu.edu
6/10/02,GC,0,0,0,0,322.50,0,daily,USD,rmdavis@scu.edu
6/11/02,GC,0,0,0,0,316.80,0,daily,USD,rmdavis@scu.edu
6/12/02,GC,0,0,0,0,319.80,0,daily,USD,rmdavis@scu.edu
6/13/02,GC,0,0,0,0,318.80,0,daily,USD,rmdavis@scu.edu
6/14/02,GC,0,0,0,0,322.10,0,daily,USD,rmdavis@scu.edu
6/17/02,GC,0,0,0,0,317.80,0,daily,USD,rmdavis@scu.edu
6/18/02,GC,0,0,0,0,318.40,0,daily,USD,rmdavis@scu.edu
6/19/02,GC,0,0,0,0,320.70,0,daily,USD,rmdavis@scu.edu
6/20/02,GC,0,0,0,0,322.40,0,daily,USD,rmdavis@scu.edu
6/21/02,GC,0,0,0,0,322.70,0,daily,USD,rmdavis@scu.edu
6/24/02,GC,0,0,0,0,326.40,0,daily,USD,rmdavis@scu.edu
6/25/02,GC,0,0,0,0,321.70,0,daily,USD,rmdavis@scu.edu
6/26/02,GC,0,0,0,0,321.60,0,daily,USD,rmdavis@scu.edu
6/27/02,GC,0,0,0,0,318.80,0,daily,USD,rmdavis@scu.edu
6/28/02,GC,0,0,0,0,318.50,0,daily,USD,rmdavis@scu.edu
7/1/02,GC,0,0,0,0,312.10,0,daily,USD,rmdavis@scu.edu
7/2/02,GC,0,0,0,0,314.50,0,daily,USD,rmdavis@scu.edu
7/3/02,GC,0,0,0,0,310.90,0,daily,USD,rmdavis@scu.edu
7/4/02,GC,0,0,0,0,310.60,0,daily,USD,rmdavis@scu.edu
7/5/02,GC,0,0,0,0,311.30,0,daily,USD,rmdavis@scu.edu
7/8/02,GC,0,0,0,0,311.70,0,daily,USD,rmdavis@scu.edu
7/9/02,GC,0,0,0,0,313.80,0,daily,USD,rmdavis@scu.edu
7/10/02,GC,0,0,0,0,314.80,0,daily,USD,rmdavis@scu.edu
7/11/02,GC,0,0,0,0,314.20,0,daily,USD,rmdavis@scu.edu
7/12/02,GC,0,0,0,0,316.70,0,daily,USD,rmdavis@scu.edu
7/15/02,GC,0,0,0,0,319.00,0,daily,USD,rmdavis@scu.edu
7/16/02,GC,0,0,0,0,318.30,0,daily,USD,rmdavis@scu.edu
7/17/02,GC,0,0,0,0,316.20,0,daily,USD,rmdavis@scu.edu
7/18/02,GC,0,0,0,0,317.70,0,daily,USD,rmdavis@scu.edu
7/19/02,GC,0,0,0,0,322.90,0,daily,USD,rmdavis@scu.edu
7/22/02,GC,0,0,0,0,322.90,0,daily,USD,rmdavis@scu.edu
7/23/02,GC,0,0,0,0,319.70,0,daily,USD,rmdavis@scu.edu
7/24/02,GC,0,0,0,0,311.30,0,daily,USD,rmdavis@scu.edu
7/25/02,GC,0,0,0,0,309.50,0,daily,USD,rmdavis@scu.edu
7/26/02,GC,0,0,0,0,305.00,0,daily,USD,rmdavis@scu.edu
7/29/02,GC,0,0,0,0,303.00,0,daily,USD,rmdavis@scu.edu
7/30/02,GC,0,0,0,0,305.40,0,daily,USD,rmdavis@scu.edu
7/31/02,GC,0,0,0,0,304.70,0,daily,USD,rmdavis@scu.edu
8/1/02,GC,0,0,0,0,302.30,0,daily,USD,rmdavis@scu.edu
8/2/02,GC,0,0,0,0,305.10,0,daily,USD,rmdavis@scu.edu
8/5/02,GC,0,0,0,0,309.50,0,daily,USD,rmdavis@scu.edu
8/6/02,GC,0,0,0,0,305.80,0,daily,USD,rmdavis@scu.edu
8/7/02,GC,0,0,0,0,312.20,0,daily,USD,rmdavis@scu.edu
8/8/02,GC,0,0,0,0,312.20,0,daily,USD,rmdavis@scu.edu
8/9/02,GC,0,0,0,0,313.00,0,daily,USD,rmdavis@scu.edu
8/12/02,GC,0,0,0,0,316.70,0,daily,USD,rmdavis@scu.edu
8/13/02,GC,0,0,0,0,313.80,0,daily,USD,rmdavis@scu.edu
8/14/02,GC,0,0,0,0,315.70,0,daily,USD,rmdavis@scu.edu
8/15/02,GC,0,0,0,0,312.70,0,daily,USD,rmdavis@scu.edu
8/16/02,GC,0,0,0,0,314.20,0,daily,USD,rmdavis@scu.edu
8/19/02,GC,0,0,0,0,310.10,0,daily,USD,rmdavis@scu.edu
8/20/02,GC,0,0,0,0,308.00,0,daily,USD,rmdavis@scu.edu
8/21/02,GC,0,0,0,0,306.60,0,daily,USD,rmdavis@scu.edu
8/22/02,GC,0,0,0,0,305.40,0,daily,USD,rmdavis@scu.edu
8/23/02,GC,0,0,0,0,306.00,0,daily,USD,rmdavis@scu.edu
8/26/02,GC,0,0,0,0,306.00,0,daily,USD,rmdavis@scu.edu
8/27/02,GC,0,0,0,0,310.50,0,daily,USD,rmdavis@scu.edu
8/28/02,GC,0,0,0,0,311.10,0,daily,USD,rmdavis@scu.edu
8/29/02,GC,0,0,0,0,312.10,0,daily,USD,rmdavis@scu.edu
8/30/02,GC,0,0,0,0,312.80,0,daily,USD,rmdavis@scu.edu
9/2/02,GC,0,0,0,0,312.00,0,daily,USD,rmdavis@scu.edu
9/3/02,GC,0,0,0,0,313.50,0,daily,USD,rmdavis@scu.edu
9/4/02,GC,0,0,0,0,313.00,0,daily,USD,rmdavis@scu.edu
9/5/02,GC,0,0,0,0,317.60,0,daily,USD,rmdavis@scu.edu
9/6/02,GC,0,0,0,0,319.30,0,daily,USD,rmdavis@scu.edu
9/9/02,GC,0,0,0,0,322.50,0,daily,USD,rmdavis@scu.edu
9/10/02,GC,0,0,0,0,319.10,0,daily,USD,rmdavis@scu.edu
9/11/02,GC,0,0,0,0,315.50,0,daily,USD,rmdavis@scu.edu
9/12/02,GC,0,0,0,0,318.90,0,daily,USD,rmdavis@scu.edu
9/13/02,GC,0,0,0,0,318.80,0,daily,USD,rmdavis@scu.edu
9/16/02,GC,0,0,0,0,315.40,0,daily,USD,rmdavis@scu.edu
9/17/02,GC,0,0,0,0,315.90,0,daily,USD,rmdavis@scu.edu
9/18/02,GC,0,0,0,0,318.70,0,daily,USD,rmdavis@scu.edu
9/19/02,GC,0,0,0,0,322.30,0,daily,USD,rmdavis@scu.edu
9/20/02,GC,0,0,0,0,322.30,0,daily,USD,rmdavis@scu.edu
9/23/02,GC,0,0,0,0,322.50,0,daily,USD,rmdavis@scu.edu
9/24/02,GC,0,0,0,0,326.30,0,daily,USD,rmdavis@scu.edu
9/25/02,GC,0,0,0,0,325.20,0,daily,USD,rmdavis@scu.edu
9/26/02,GC,0,0,0,0,319.60,0,daily,USD,rmdavis@scu.edu
9/27/02,GC,0,0,0,0,320.10,0,daily,USD,rmdavis@scu.edu
9/30/02,GC,0,0,0,0,323.70,0,daily,USD,rmdavis@scu.edu
10/1/02,GC,0,0,0,0,321.80,0,daily,USD,rmdavis@scu.edu
10/2/02,GC,0,0,0,0,322.20,0,daily,USD,rmdavis@scu.edu
10/3/02,GC,0,0,0,0,322.10,0,daily,USD,rmdavis@scu.edu
10/4/02,GC,0,0,0,0,320.30,0,daily,USD,rmdavis@scu.edu
10/7/02,GC,0,0,0,0,321.80,0,daily,USD,rmdavis@scu.edu
10/8/02,GC,0,0,0,0,319.00,0,daily,USD,rmdavis@scu.edu
10/9/02,GC,0,0,0,0,319.40,0,daily,USD,rmdavis@scu.edu
10/10/02,GC,0,0,0,0,319.00,0,daily,USD,rmdavis@scu.edu
10/11/02,GC,0,0,0,0,316.90,0,daily,USD,rmdavis@scu.edu
10/14/02,GC,0,0,0,0,317.80,0,daily,USD,rmdavis@scu.edu
10/15/02,GC,0,0,0,0,316.20,0,daily,USD,rmdavis@scu.edu
10/16/02,GC,0,0,0,0,314.10,0,daily,USD,rmdavis@scu.edu
10/17/02,GC,0,0,0,0,310.80,0,daily,USD,rmdavis@scu.edu
10/18/02,GC,0,0,0,0,312.80,0,daily,USD,rmdavis@scu.edu
10/21/02,GC,0,0,0,0,312.60,0,daily,USD,rmdavis@scu.edu
10/22/02,GC,0,0,0,0,312.60,0,daily,USD,rmdavis@scu.edu
10/23/02,GC,0,0,0,0,312.10,0,daily,USD,rmdavis@scu.edu
10/24/02,GC,0,0,0,0,311.80,0,daily,USD,rmdavis@scu.edu
10/25/02,GC,0,0,0,0,313.00,0,daily,USD,rmdavis@scu.edu
10/28/02,GC,0,0,0,0,314.50,0,daily,USD,rmdavis@scu.edu
10/29/02,GC,0,0,0,0,317.20,0,daily,USD,rmdavis@scu.edu
10/30/02,GC,0,0,0,0,316.60,0,daily,USD,rmdavis@scu.edu
10/31/02,GC,0,0,0,0,316.90,0,daily,USD,rmdavis@scu.edu
11/1/02,GC,0,0,0,0,319.90,0,daily,USD,rmdavis@scu.edu
11/4/02,GC,0,0,0,0,317.60,0,daily,USD,rmdavis@scu.edu
11/5/02,GC,0,0,0,0,318.50,0,daily,USD,rmdavis@scu.edu
11/6/02,GC,0,0,0,0,317.30,0,daily,USD,rmdavis@scu.edu
11/7/02,GC,0,0,0,0,319.30,0,daily,USD,rmdavis@scu.edu
11/8/02,GC,0,0,0,0,321.70,0,daily,USD,rmdavis@scu.edu
11/11/02,GC,0,0,0,0,320.70,0,daily,USD,rmdavis@scu.edu
11/12/02,GC,0,0,0,0,321.80,0,daily,USD,rmdavis@scu.edu
11/13/02,GC,0,0,0,0,324.00,0,daily,USD,rmdavis@scu.edu
11/14/02,GC,0,0,0,0,318.60,0,daily,USD,rmdavis@scu.edu
11/15/02,GC,0,0,0,0,319.10,0,daily,USD,rmdavis@scu.edu
11/18/02,GC,0,0,0,0,318.80,0,daily,USD,rmdavis@scu.edu
11/19/02,GC,0,0,0,0,319.70,0,daily,USD,rmdavis@scu.edu
11/20/02,GC,0,0,0,0,318.90,0,daily,USD,rmdavis@scu.edu
11/21/02,GC,0,0,0,0,317.70,0,daily,USD,rmdavis@scu.edu
11/22/02,GC,0,0,0,0,317.70,0,daily,USD,rmdavis@scu.edu
11/25/02,GC,0,0,0,0,317.50,0,daily,USD,rmdavis@scu.edu
11/26/02,GC,0,0,0,0,317.50,0,daily,USD,rmdavis@scu.edu
11/27/02,GC,0,0,0,0,317.90,0,daily,USD,rmdavis@scu.edu
11/28/02,GC,0,0,0,0,317.60,0,daily,USD,rmdavis@scu.edu
11/29/02,GC,0,0,0,0,319.10,0,daily,USD,rmdavis@scu.edu
12/2/02,GC,0,0,0,0,316.50,0,daily,USD,rmdavis@scu.edu
12/3/02,GC,0,0,0,0,319.70,0,daily,USD,rmdavis@scu.edu
12/4/02,GC,0,0,0,0,322.10,0,daily,USD,rmdavis@scu.edu
12/5/02,GC,0,0,0,0,322.50,0,daily,USD,rmdavis@scu.edu
12/6/02,GC,0,0,0,0,325.80,0,daily,USD,rmdavis@scu.edu
12/9/02,GC,0,0,0,0,325.10,0,daily,USD,rmdavis@scu.edu
12/10/02,GC,0,0,0,0,323.10,0,daily,USD,rmdavis@scu.edu
12/11/02,GC,0,0,0,0,324.30,0,daily,USD,rmdavis@scu.edu
12/12/02,GC,0,0,0,0,326.40,0,daily,USD,rmdavis@scu.edu
12/13/02,GC,0,0,0,0,332.20,0,daily,USD,rmdavis@scu.edu
12/16/02,GC,0,0,0,0,333.00,0,daily,USD,rmdavis@scu.edu
12/17/02,GC,0,0,0,0,339.00,0,daily,USD,rmdavis@scu.edu
12/18/02,GC,0,0,0,0,338.00,0,daily,USD,rmdavis@scu.edu
12/19/02,GC,0,0,0,0,345.00,0,daily,USD,rmdavis@scu.edu
12/20/02,GC,0,0,0,0,341.60,0,daily,USD,rmdavis@scu.edu
12/23/02,GC,0,0,0,0,344.00,0,daily,USD,rmdavis@scu.edu
12/24/02,GC,0,0,0,0,344.00,0,daily,USD,rmdavis@scu.edu
12/25/02,GC,0,0,0,0,344.00,0,daily,USD,rmdavis@scu.edu
12/26/02,GC,0,0,0,0,344.00,0,daily,USD,rmdavis@scu.edu
12/27/02,GC,0,0,0,0,349.30,0,daily,USD,rmdavis@scu.edu
12/30/02,GC,0,0,0,0,347.20,0,daily,USD,rmdavis@scu.edu
12/31/02,GC,0,0,0,0,347.20,0,daily,USD,rmdavis@scu.edu
1/1/03,GC,0,0,0,0,347.20,0,daily,USD,rmdavis@scu.edu
1/2/03,GC,0,0,0,0,343.80,0,daily,USD,rmdavis@scu.edu
1/3/03,GC,0,0,0,0,344.50,0,daily,USD,rmdavis@scu.edu
1/6/03,GC,0,0,0,0,351.80,0,daily,USD,rmdavis@scu.edu
1/7/03,GC,0,0,0,0,349.00,0,daily,USD,rmdavis@scu.edu
1/8/03,GC,0,0,0,0,349.80,0,daily,USD,rmdavis@scu.edu
1/9/03,GC,0,0,0,0,352.40,0,daily,USD,rmdavis@scu.edu
1/10/03,GC,0,0,0,0,353.00,0,daily,USD,rmdavis@scu.edu
1/13/03,GC,0,0,0,0,352.60,0,daily,USD,rmdavis@scu.edu
1/14/03,GC,0,0,0,0,353.10,0,daily,USD,rmdavis@scu.edu
1/15/03,GC,0,0,0,0,351.00,0,daily,USD,rmdavis@scu.edu
1/16/03,GC,0,0,0,0,352.30,0,daily,USD,rmdavis@scu.edu
1/17/03,GC,0,0,0,0,357.00,0,daily,USD,rmdavis@scu.edu
1/20/03,GC,0,0,0,0,355.90,0,daily,USD,rmdavis@scu.edu
1/21/03,GC,0,0,0,0,353.80,0,daily,USD,rmdavis@scu.edu
1/22/03,GC,0,0,0,0,358.50,0,daily,USD,rmdavis@scu.edu
1/23/03,GC,0,0,0,0,364.70,0,daily,USD,rmdavis@scu.edu
1/24/03,GC,0,0,0,0,366.00,0,daily,USD,rmdavis@scu.edu
1/27/03,GC,0,0,0,0,368.50,0,daily,USD,rmdavis@scu.edu
1/28/03,GC,0,0,0,0,368.40,0,daily,USD,rmdavis@scu.edu
1/29/03,GC,0,0,0,0,369.90,0,daily,USD,rmdavis@scu.edu
1/30/03,GC,0,0,0,0,367.60,0,daily,USD,rmdavis@scu.edu
1/31/03,GC,0,0,0,0,367.50,0,daily,USD,rmdavis@scu.edu
2/3/03,GC,0,0,0,0,369.50,0,daily,USD,rmdavis@scu.edu
2/4/03,GC,0,0,0,0,376.60,0,daily,USD,rmdavis@scu.edu
2/5/03,GC,0,0,0,0,382.10,0,daily,USD,rmdavis@scu.edu
2/6/03,GC,0,0,0,0,375.80,0,daily,USD,rmdavis@scu.edu
2/7/03,GC,0,0,0,0,373.30,0,daily,USD,rmdavis@scu.edu
2/10/03,GC,0,0,0,0,370.50,0,daily,USD,rmdavis@scu.edu
2/11/03,GC,0,0,0,0,364.00,0,daily,USD,rmdavis@scu.edu
2/12/03,GC,0,0,0,0,356.30,0,daily,USD,rmdavis@scu.edu
2/13/03,GC,0,0,0,0,352.80,0,daily,USD,rmdavis@scu.edu
2/14/03,GC,0,0,0,0,354.30,0,daily,USD,rmdavis@scu.edu
2/17/03,GC,0,0,0,0,347.00,0,daily,USD,rmdavis@scu.edu
2/18/03,GC,0,0,0,0,344.10,0,daily,USD,rmdavis@scu.edu
2/19/03,GC,0,0,0,0,346.00,0,daily,USD,rmdavis@scu.edu
2/20/03,GC,0,0,0,0,351.60,0,daily,USD,rmdavis@scu.edu
2/21/03,GC,0,0,0,0,352.30,0,daily,USD,rmdavis@scu.edu
2/24/03,GC,0,0,0,0,355.20,0,daily,USD,rmdavis@scu.edu
2/25/03,GC,0,0,0,0,357.60,0,daily,USD,rmdavis@scu.edu
2/26/03,GC,0,0,0,0,351.90,0,daily,USD,rmdavis@scu.edu
2/27/03,GC,0,0,0,0,351.30,0,daily,USD,rmdavis@scu.edu
2/28/03,GC,0,0,0,0,347.50,0,daily,USD,rmdavis@scu.edu
3/3/03,GC,0,0,0,0,345.50,0,daily,USD,rmdavis@scu.edu
3/4/03,GC,0,0,0,0,353.40,0,daily,USD,rmdavis@scu.edu
3/5/03,GC,0,0,0,0,354.00,0,daily,USD,rmdavis@scu.edu
3/6/03,GC,0,0,0,0,354.70,0,daily,USD,rmdavis@scu.edu
3/7/03,GC,0,0,0,0,350.80,0,daily,USD,rmdavis@scu.edu
3/10/03,GC,0,0,0,0,354.50,0,daily,USD,rmdavis@scu.edu
3/11/03,GC,0,0,0,0,348.70,0,daily,USD,rmdavis@scu.edu
3/12/03,GC,0,0,0,0,346.10,0,daily,USD,rmdavis@scu.edu
3/13/03,GC,0,0,0,0,334.50,0,daily,USD,rmdavis@scu.edu
3/14/03,GC,0,0,0,0,335.20,0,daily,USD,rmdavis@scu.edu
3/17/03,GC,0,0,0,0,340.80,0,daily,USD,rmdavis@scu.edu
3/18/03,GC,0,0,0,0,338.80,0,daily,USD,rmdavis@scu.edu
3/19/03,GC,0,0,0,0,335.80,0,daily,USD,rmdavis@scu.edu
3/20/03,GC,0,0,0,0,335.80,0,daily,USD,rmdavis@scu.edu
3/21/03,GC,0,0,0,0,333.50,0,daily,USD,rmdavis@scu.edu
3/24/03,GC,0,0,0,0,329.50,0,daily,USD,rmdavis@scu.edu
3/25/03,GC,0,0,0,0,331.90,0,daily,USD,rmdavis@scu.edu
3/26/03,GC,0,0,0,0,330.00,0,daily,USD,rmdavis@scu.edu
3/27/03,GC,0,0,0,0,332.80,0,daily,USD,rmdavis@scu.edu
3/28/03,GC,0,0,0,0,330.80,0,daily,USD,rmdavis@scu.edu
3/31/03,GC,0,0,0,0,334.90,0,daily,USD,rmdavis@scu.edu
4/1/03,GC,0,0,0,0,334.40,0,daily,USD,rmdavis@scu.edu
4/2/03,GC,0,0,0,0,329.30,0,daily,USD,rmdavis@scu.edu
4/3/03,GC,0,0,0,0,323.70,0,daily,USD,rmdavis@scu.edu
4/4/03,GC,0,0,0,0,323.80,0,daily,USD,rmdavis@scu.edu
4/7/03,GC,0,0,0,0,319.90,0,daily,USD,rmdavis@scu.edu
4/8/03,GC,0,0,0,0,323.40,0,daily,USD,rmdavis@scu.edu
4/9/03,GC,0,0,0,0,321.40,0,daily,USD,rmdavis@scu.edu
4/10/03,GC,0,0,0,0,324.60,0,daily,USD,rmdavis@scu.edu
4/11/03,GC,0,0,0,0,324.80,0,daily,USD,rmdavis@scu.edu
4/14/03,GC,0,0,0,0,326.00,0,daily,USD,rmdavis@scu.edu
4/15/03,GC,0,0,0,0,325.50,0,daily,USD,rmdavis@scu.edu
4/16/03,GC,0,0,0,0,324.10,0,daily,USD,rmdavis@scu.edu
4/17/03,GC,0,0,0,0,327.00,0,daily,USD,rmdavis@scu.edu
4/18/03,GC,0,0,0,0,327.00,0,daily,USD,rmdavis@scu.edu
4/21/03,GC,0,0,0,0,327.00,0,daily,USD,rmdavis@scu.edu
4/22/03,GC,0,0,0,0,334.90,0,daily,USD,rmdavis@scu.edu
4/23/03,GC,0,0,0,0,333.30,0,daily,USD,rmdavis@scu.edu
4/24/03,GC,0,0,0,0,333.70,0,daily,USD,rmdavis@scu.edu
4/25/03,GC,0,0,0,0,333.30,0,daily,USD,rmdavis@scu.edu
4/28/03,GC,0,0,0,0,332.60,0,daily,USD,rmdavis@scu.edu
4/29/03,GC,0,0,0,0,331.40,0,daily,USD,rmdavis@scu.edu
4/30/03,GC,0,0,0,0,336.80,0,daily,USD,rmdavis@scu.edu
